"ZDB-GENE-000201-9","anos1a","GO:0007411","","axon guidance","Danio rerio","IMP"
"ZDB-GENE-000201-9","anos1a","GO:0097155","","fasciculation of sensory neuron axon","Danio rerio","IMP"
"ZDB-GENE-031112-7","apc","GO:0031290","","retinal ganglion cell axon guidance","Danio rerio","IMP"
"ZDB-GENE-010724-18","apoea","GO:0030516","","regulation of axon extension","Danio rerio","IBA"
"ZDB-GENE-980526-368","apoeb","GO:0030516","","regulation of axon extension","Danio rerio","IBA"
"ZDB-GENE-020220-1","appb","GO:0007409","","axonogenesis","Danio rerio","IMP"
"ZDB-GENE-020220-1","appb","GO:0007409","","axonogenesis","Danio rerio","IMP"
"ZDB-GENE-020220-1","appb","GO:0048675","","axon extension","Danio rerio","IMP"
"ZDB-GENE-040426-1649","arl3l1","GO:0048841","","regulation of axon extension involved in axon guidance","Danio rerio","IMP"
"ZDB-GENE-040426-1678","arl3l2","GO:0048841","","regulation of axon extension involved in axon guidance","Danio rerio","IGI"
"ZDB-GENE-040426-1678","arl3l2","GO:0048841","","regulation of axon extension involved in axon guidance","Danio rerio","IMP"
"ZDB-GENE-041219-2","arl6","GO:0005930","","axoneme","Danio rerio","IBA"
"ZDB-GENE-001207-3","arnt2","GO:0007411","","axon guidance","Danio rerio","IGI"
"ZDB-GENE-001207-3","arnt2","GO:0007411","","axon guidance","Danio rerio","IMP"
"ZDB-GENE-050417-80","ascc1","GO:0007409","","axonogenesis","Danio rerio","IMP"
"ZDB-GENE-050417-80","ascc1","GO:0007409","","axonogenesis","Danio rerio","IMP"
"ZDB-GENE-980526-90","ascl1a","GO:0031103","","axon regeneration","Danio rerio","IMP"
"ZDB-GENE-040426-2120","atat1","GO:0030424","","axon","Danio rerio","IEA"
"ZDB-GENE-030407-2","avp","GO:0043203","","axon hillock","Danio rerio","IDA"
"ZDB-GENE-050419-21","b3gat1a","GO:0031103","","axon regeneration","Danio rerio","IMP"
"ZDB-GENE-050419-21","b3gat1a","GO:0031103","","axon regeneration","Danio rerio","IMP"
"ZDB-GENE-060126-1","bbs1","GO:0005930","","axoneme","Danio rerio","IBA"
"ZDB-GENE-030219-90","bbs7","GO:0005930","","axoneme","Danio rerio","IBA"
"ZDB-GENE-000412-1","bdnf","GO:0030424","","axon","Danio rerio","IBA"
"ZDB-GENE-071205-3","bln","GO:0048675","","axon extension","Danio rerio","IMP"
"ZDB-GENE-030131-6560","boc","GO:0007411","","axon guidance","Danio rerio","IEA"
"ZDB-GENE-030131-6560","boc","GO:0007411","","axon guidance","Danio rerio","IMP"
"ZDB-GENE-030131-6560","boc","GO:0007411","","axon guidance","Danio rerio","IMP"
"ZDB-GENE-030131-6560","boc","GO:0031290","","retinal ganglion cell axon guidance","Danio rerio","IMP"
"ZDB-GENE-100422-3","brsk2b","GO:0007409","","axonogenesis","Danio rerio","IBA"
"ZDB-GENE-030131-9638","bsg","GO:0007411","","axon guidance","Danio rerio","IBA"
"ZDB-GENE-030131-9638","bsg","GO:0030424","","axon","Danio rerio","IBA"
"ZDB-GENE-040426-1263","capn1a","GO:0021785","","branchiomotor neuron axon guidance","Danio rerio","IMP"
"ZDB-GENE-040718-253","ccdc103","GO:0005930","","axoneme","Danio rerio","IDA"
"ZDB-GENE-040718-253","ccdc103","GO:0070286","","axonemal dynein complex assembly","Danio rerio","IMP"
"ZDB-GENE-041114-110","ccdc114","GO:0005930","","axoneme","Danio rerio","IBA"
"ZDB-GENE-041114-110","ccdc114","GO:0005930","","axoneme","Danio rerio","IDA"
"ZDB-GENE-081104-472","ccdc141","GO:0007411","","axon guidance","Danio rerio","IEA"
"ZDB-GENE-061013-787","ccdc151","GO:0005930","","axoneme","Danio rerio","IBA"
"ZDB-GENE-061013-787","ccdc151","GO:0070286","","axonemal dynein complex assembly","Danio rerio","IEA"
"ZDB-GENE-110603-1","ccdc39","GO:0005930","","axoneme","Danio rerio","IBA"
"ZDB-GENE-110603-1","ccdc39","GO:0005930","","axoneme","Danio rerio","IEA"
"ZDB-GENE-110603-1","ccdc39","GO:0005930","","axoneme","Danio rerio","ISS"
"ZDB-GENE-110603-1","ccdc39","GO:0070286","","axonemal dynein complex assembly","Danio rerio","ISS"
"ZDB-GENE-060503-723","ccdc40","GO:0005930","","axoneme","Danio rerio","IBA"
"ZDB-GENE-060503-723","ccdc40","GO:0005930","","axoneme","Danio rerio","IBA"
"ZDB-GENE-060503-723","ccdc40","GO:0035082","","axoneme assembly","Danio rerio","IEA"
"ZDB-GENE-060503-723","ccdc40","GO:0035082","","axoneme assembly","Danio rerio","IMP"
"ZDB-GENE-060503-723","ccdc40","GO:0070286","","axonemal dynein complex assembly","Danio rerio","ISS"
"ZDB-GENE-030616-358","ccdc65","GO:0005858","","axonemal dynein complex","Danio rerio","IEA"
"ZDB-GENE-030616-358","ccdc65","GO:0005930","","axoneme","Danio rerio","IBA"
"ZDB-GENE-030616-358","ccdc65","GO:0070286","","axonemal dynein complex assembly","Danio rerio","IBA"
"ZDB-GENE-030616-358","ccdc65","GO:0070286","","axonemal dynein complex assembly","Danio rerio","IEA"
"ZDB-GENE-120328-4","ccdc80l1","GO:0007411","","axon guidance","Danio rerio","IMP"
"ZDB-GENE-100922-79","ccka","GO:0030424","","axon","Danio rerio","IBA"
"ZDB-GENE-060720-30","cckb","GO:0030424","","axon","Danio rerio","IBA"
"ZDB-GENE-111116-1","ccsapa","GO:0005930","","axoneme","Danio rerio","IBA"
"ZDB-GENE-111116-1","ccsapa","GO:0030424","","axon","Danio rerio","IBA"
"ZDB-GENE-081107-51","ccsapb","GO:0005930","","axoneme","Danio rerio","IBA"
"ZDB-GENE-081107-51","ccsapb","GO:0005930","","axoneme","Danio rerio","ISS"
"ZDB-GENE-081107-51","ccsapb","GO:0030424","","axon","Danio rerio","IBA"
"ZDB-GENE-081107-51","ccsapb","GO:0030424","","axon","Danio rerio","ISS"
"ZDB-GENE-980526-170","cdh11","GO:0031290","","retinal ganglion cell axon guidance","Danio rerio","IMP"
"ZDB-GENE-980526-170","cdh11","GO:0031290","","retinal ganglion cell axon guidance","Danio rerio","IMP"
"ZDB-GENE-980526-170","cdh11","GO:0031290","","retinal ganglion cell axon guidance","Danio rerio","IMP"
"ZDB-GENE-990415-171","cdh2","GO:0007411","","axon guidance","Danio rerio","IMP"
"ZDB-GENE-990415-171","cdh2","GO:0007413","","axonal fasciculation","Danio rerio","IMP"
"ZDB-GENE-990415-171","cdh2","GO:0008045","","motor neuron axon guidance","Danio rerio","IMP"
"ZDB-GENE-990415-171","cdh2","GO:0071679","","commissural neuron axon guidance","Danio rerio","IMP"
"ZDB-GENE-010131-2","cdk5","GO:0007409","","axonogenesis","Danio rerio","IBA"
"ZDB-GENE-081022-110","cdkl5","GO:0045773","","positive regulation of axon extension","Danio rerio","IBA"
"ZDB-GENE-100922-266","cep162","GO:0005879","","axonemal microtubule","Danio rerio","ISS"
"ZDB-GENE-040704-35","cep41","GO:0035082","","axoneme assembly","Danio rerio","IMP"
"ZDB-GENE-060526-118","cfap157","GO:0007288","","sperm axoneme assembly","Danio rerio","ISS"
"ZDB-GENE-050522-460","cfap206","GO:0035082","","axoneme assembly","Danio rerio","ISS"
"ZDB-GENE-050522-460","cfap206","GO:0097649","colocalizes_with","A axonemal microtubule","Danio rerio","ISS"
"ZDB-GENE-050522-296","cfap52","GO:0005930","","axoneme","Danio rerio","IBA"
"ZDB-GENE-060503-508","cfap53","GO:0005930","","axoneme","Danio rerio","IDA"
"ZDB-GENE-110411-266","cfap57","GO:0005930","","axoneme","Danio rerio","IBA"
"ZDB-GENE-040426-1130","chad","GO:0007411","","axon guidance","Danio rerio","IBA"
"ZDB-GENE-040426-1753","chchd10","GO:0007409","","axonogenesis","Danio rerio","IMP"
"ZDB-GENE-040426-1753","chchd10","GO:0007409","","axonogenesis","Danio rerio","IMP"
"ZDB-GENE-050417-36","chodl","GO:0007409","","axonogenesis","Danio rerio","IMP"
"ZDB-GENE-050417-36","chodl","GO:0007409","","axonogenesis","Danio rerio","IMP"
"ZDB-GENE-050417-36","chodl","GO:0008045","","motor neuron axon guidance","Danio rerio","IGI"
"ZDB-GENE-050417-36","chodl","GO:0050772","","positive regulation of axonogenesis","Danio rerio","IBA"
"ZDB-GENE-050417-36","chodl","GO:0050772","","positive regulation of axonogenesis","Danio rerio","IGI"
"ZDB-GENE-980526-137","chrna1","GO:0008045","","motor neuron axon guidance","Danio rerio","IMP"
"ZDB-GENE-980526-137","chrna1","GO:0030516","","regulation of axon extension","Danio rerio","IMP"
"ZDB-GENE-040315-1","chst11","GO:0008045","","motor neuron axon guidance","Danio rerio","IMP"
"ZDB-GENE-110411-244","clcf1","GO:0048680","","positive regulation of axon regeneration","Danio rerio","IMP"
"ZDB-GENE-041114-174","cln3","GO:0007409","","axonogenesis","Danio rerio","IMP"
"ZDB-GENE-990415-259","clns1a","GO:0048675","","axon extension","Danio rerio","IMP"
"ZDB-GENE-040426-1064","clstn1","GO:0098930","","axonal transport","Danio rerio","IMP"
"ZDB-GENE-040426-1064","clstn1","GO:0140060","","axon arborization","Danio rerio","IMP"
"ZDB-GENE-030521-29","cnp","GO:0031103","","axon regeneration","Danio rerio","IDA"
"ZDB-GENE-040312-3","cnr1","GO:0007409","","axonogenesis","Danio rerio","IMP"
"ZDB-GENE-040312-3","cnr1","GO:0007409","","axonogenesis","Danio rerio","IMP"
"ZDB-GENE-040312-3","cnr1","GO:0007413","","axonal fasciculation","Danio rerio","IMP"
"ZDB-GENE-040312-3","cnr1","GO:0007413","","axonal fasciculation","Danio rerio","IMP"
"ZDB-GENE-090313-176","cntf","GO:0030424","","axon","Danio rerio","IBA"
"ZDB-GENE-090313-176","cntf","GO:0048680","","positive regulation of axon regeneration","Danio rerio","IBA"
"ZDB-GENE-030616-82","cntfr","GO:0048680","","positive regulation of axon regeneration","Danio rerio","IMP"
"ZDB-GENE-990630-12","cntn2","GO:0007409","","axonogenesis","Danio rerio","IMP"
"ZDB-GENE-990630-12","cntn2","GO:0045773","","positive regulation of axon extension","Danio rerio","IMP"
"ZDB-GENE-990630-12","cntn2","GO:0045773","","positive regulation of axon extension","Danio rerio","IMP"
"ZDB-GENE-990630-12","cntn2","GO:0048677","","axon extension involved in regeneration","Danio rerio","IMP"
"ZDB-GENE-081030-10","cntn3a.1","GO:0007411","","axon guidance","Danio rerio","IBA"
"ZDB-GENE-081030-10","cntn3a.1","GO:0030424","","axon","Danio rerio","IBA"
"ZDB-GENE-090312-57","cntn3a.2","GO:0007411","","axon guidance","Danio rerio","IBA"
"ZDB-GENE-090312-57","cntn3a.2","GO:0030424","","axon","Danio rerio","IBA"
"ZDB-GENE-030916-2","cntnap1","GO:0033270","","paranode region of axon","Danio rerio","IEA"
"ZDB-GENE-120328-3","cntnap2a","GO:0071205","","protein localization to juxtaparanode region of axon","Danio rerio","IEA"
"ZDB-GENE-070912-26","cntnap2b","GO:0071205","","protein localization to juxtaparanode region of axon","Danio rerio","IEA"
"ZDB-GENE-090728-1","col12a1a","GO:0048679","","regulation of axon regeneration","Danio rerio","IGI"
"ZDB-GENE-120215-116","col12a1b","GO:0048679","","regulation of axon regeneration","Danio rerio","IGI"
"ZDB-GENE-070912-689","col15a1b","GO:1905812","","regulation of motor neuron axon guidance","Danio rerio","IMP"
"ZDB-GENE-090312-196","col19a1","GO:0048846","","axon extension involved in axon guidance","Danio rerio","IMP"
"ZDB-GENE-090312-196","col19a1","GO:0048846","","axon extension involved in axon guidance","Danio rerio","IMP"
"ZDB-GENE-980526-192","col2a1a","GO:0007411","","axon guidance","Danio rerio","IMP"
"ZDB-GENE-030131-2281","col4a5","GO:0007412","","axon target recognition","Danio rerio","IMP"
"ZDB-GENE-030131-2281","col4a5","GO:0031290","","retinal ganglion cell axon guidance","Danio rerio","IMP"
"ZDB-GENE-030131-2281","col4a5","GO:0048846","","axon extension involved in axon guidance","Danio rerio","IMP"
"ZDB-GENE-101001-2","col4a6","GO:0048846","","axon extension involved in axon guidance","Danio rerio","IMP"
"ZDB-GENE-070501-7","col6a2","GO:0007409","","axonogenesis","Danio rerio","IMP"
"ZDB-GENE-070501-8","col6a3","GO:0008045","","motor neuron axon guidance","Danio rerio","IMP"
"ZDB-GENE-070501-8","col6a3","GO:0048675","","axon extension","Danio rerio","IMP"
"ZDB-GENE-041111-303","col6a4a","GO:0007409","","axonogenesis","Danio rerio","IMP"
"ZDB-GENE-160215-2","col6a4b","GO:0007409","","axonogenesis","Danio rerio","IMP"
"ZDB-GENE-030131-9512","coro1a","GO:0021952","","central nervous system projection neuron axonogenesis","Danio rerio","IMP"
"ZDB-GENE-120810-1","cpn2","GO:0007409","","axonogenesis","Danio rerio","IBA"
"ZDB-GENE-050720-1","crmp1","GO:0007411","","axon guidance","Danio rerio","IEA"
"ZDB-GENE-060815-3","ctnna2","GO:0007409","","axonogenesis","Danio rerio","ISS"
"ZDB-GENE-060815-3","ctnna2","GO:0030424","","axon","Danio rerio","ISS"
"ZDB-GENE-060815-3","ctnna2","GO:0030424","","axon","Danio rerio","ISS"
"ZDB-GENE-030318-1","cxcl12a","GO:0007411","","axon guidance","Danio rerio","IGI"
"ZDB-GENE-030318-1","cxcl12a","GO:0007411","","axon guidance","Danio rerio","IMP"
"ZDB-GENE-030318-1","cxcl12a","GO:0030516","","regulation of axon extension","Danio rerio","IMP"
"ZDB-GENE-030318-1","cxcl12a","GO:0031290","","retinal ganglion cell axon guidance","Danio rerio","IDA"
"ZDB-GENE-030318-1","cxcl12a","GO:0031290","","retinal ganglion cell axon guidance","Danio rerio","IGI"
"ZDB-GENE-030318-1","cxcl12a","GO:0048842","","positive regulation of axon extension involved in axon guidance","Danio rerio","IDA"
"ZDB-GENE-030721-1","cxcl12b","GO:0031290","","retinal ganglion cell axon guidance","Danio rerio","IGI"
"ZDB-GENE-010614-1","cxcr4b","GO:0007411","","axon guidance","Danio rerio","IGI"
"ZDB-GENE-010614-1","cxcr4b","GO:0007411","","axon guidance","Danio rerio","IMP"
"ZDB-GENE-010614-1","cxcr4b","GO:0007411","","axon guidance","Danio rerio","IMP"
"ZDB-GENE-010614-1","cxcr4b","GO:0030516","","regulation of axon extension","Danio rerio","IDA"
"ZDB-GENE-010614-1","cxcr4b","GO:0030516","","regulation of axon extension","Danio rerio","IMP"
"ZDB-GENE-010614-1","cxcr4b","GO:0031290","","retinal ganglion cell axon guidance","Danio rerio","IGI"
"ZDB-GENE-030131-8557","cyfip1","GO:0007411","","axon guidance","Danio rerio","IBA"
"ZDB-GENE-030131-8557","cyfip1","GO:0048675","","axon extension","Danio rerio","ISS"
"ZDB-GENE-080724-2","cyfip2","GO:0007411","","axon guidance","Danio rerio","IBA"
"ZDB-GENE-080724-2","cyfip2","GO:0031290","","retinal ganglion cell axon guidance","Danio rerio","IMP"
"ZDB-GENE-070619-1","dagla","GO:0007409","","axonogenesis","Danio rerio","IMP"
"ZDB-GENE-070619-1","dagla","GO:0007409","","axonogenesis","Danio rerio","IMP"
"ZDB-GENE-050419-255","daw1","GO:0070286","","axonemal dynein complex assembly","Danio rerio","IMP"
"ZDB-GENE-091204-284","dbn1","GO:0045773","","positive regulation of axon extension","Danio rerio","IBA"
"ZDB-GENE-040704-42","dbnla","GO:0045773","","positive regulation of axon extension","Danio rerio","IBA"
"ZDB-GENE-050522-293","dbnlb","GO:0045773","","positive regulation of axon extension","Danio rerio","IBA"
"ZDB-GENE-011101-2","dcc","GO:0007411","","axon guidance","Danio rerio","IMP"
"ZDB-GENE-011101-2","dcc","GO:0021952","","central nervous system projection neuron axonogenesis","Danio rerio","IMP"
"ZDB-GENE-011101-2","dcc","GO:0021952","","central nervous system projection neuron axonogenesis","Danio rerio","IMP"
"ZDB-GENE-011101-2","dcc","GO:0021952","","central nervous system projection neuron axonogenesis","Danio rerio","IMP"
"ZDB-GENE-011101-2","dcc","GO:0030516","","regulation of axon extension","Danio rerio","IGI"
"ZDB-GENE-011101-2","dcc","GO:0030516","","regulation of axon extension","Danio rerio","IMP"
"ZDB-GENE-011101-2","dcc","GO:0031103","","axon regeneration","Danio rerio","IMP"
"ZDB-GENE-011101-2","dcc","GO:0033564","","anterior/posterior axon guidance","Danio rerio","IGI"
"ZDB-GENE-011101-2","dcc","GO:0033564","","anterior/posterior axon guidance","Danio rerio","IGI"
"ZDB-GENE-011101-2","dcc","GO:0048846","","axon extension involved in axon guidance","Danio rerio","IMP"
"ZDB-GENE-011101-2","dcc","GO:0071678","","olfactory bulb axon guidance","Danio rerio","IGI"
"ZDB-GENE-011101-2","dcc","GO:0071678","","olfactory bulb axon guidance","Danio rerio","IGI"
"ZDB-GENE-011101-2","dcc","GO:0071678","","olfactory bulb axon guidance","Danio rerio","IMP"
"ZDB-GENE-011101-2","dcc","GO:0071678","","olfactory bulb axon guidance","Danio rerio","IMP"
"ZDB-GENE-011101-2","dcc","GO:0071678","","olfactory bulb axon guidance","Danio rerio","IMP"
"ZDB-GENE-030911-7","disp1","GO:0031290","","retinal ganglion cell axon guidance","Danio rerio","IMP"
"ZDB-GENE-030911-7","disp1","GO:0031290","","retinal ganglion cell axon guidance","Danio rerio","IMP"
"ZDB-GENE-030911-7","disp1","GO:0031290","","retinal ganglion cell axon guidance","Danio rerio","IMP"
"ZDB-GENE-030911-7","disp1","GO:0031290","","retinal ganglion cell axon guidance","Danio rerio","IMP"
"ZDB-GENE-030911-7","disp1","GO:0031290","","retinal ganglion cell axon guidance","Danio rerio","IMP"
"ZDB-GENE-031114-4","dnaaf1","GO:0005930","","axoneme","Danio rerio","IBA"
"ZDB-GENE-031114-4","dnaaf1","GO:0005930","","axoneme","Danio rerio","ISS"
"ZDB-GENE-031114-4","dnaaf1","GO:0035082","","axoneme assembly","Danio rerio","IMP"
"ZDB-GENE-050809-128","dnaaf2","GO:0070286","","axonemal dynein complex assembly","Danio rerio","IBA"
"ZDB-GENE-050809-128","dnaaf2","GO:0070286","","axonemal dynein complex assembly","Danio rerio","IEA"
"ZDB-GENE-050809-128","dnaaf2","GO:0070286","","axonemal dynein complex assembly","Danio rerio","IEA"
"ZDB-GENE-050809-128","dnaaf2","GO:0070286","","axonemal dynein complex assembly","Danio rerio","IGI"
"ZDB-GENE-050809-128","dnaaf2","GO:0070286","","axonemal dynein complex assembly","Danio rerio","IMP"
"ZDB-GENE-091204-296","dnaaf3","GO:0070286","","axonemal dynein complex assembly","Danio rerio","IEA"
"ZDB-GENE-091204-296","dnaaf3","GO:0070286","","axonemal dynein complex assembly","Danio rerio","IMP"
"ZDB-GENE-091204-296","dnaaf3","GO:0070286","","axonemal dynein complex assembly","Danio rerio","IMP"
"ZDB-GENE-091204-296","dnaaf3","GO:0070286","","axonemal dynein complex assembly","Danio rerio","ISS"
"ZDB-GENE-150903-1","dnaaf3l","GO:0070286","","axonemal dynein complex assembly","Danio rerio","IEA"
"ZDB-GENE-081015-3","dnah1","GO:0005858","","axonemal dynein complex","Danio rerio","IEA"
"ZDB-GENE-081015-3","dnah1","GO:0005930","","axoneme","Danio rerio","IBA"
"ZDB-GENE-100922-8","dnah11","GO:0005930","","axoneme","Danio rerio","IBA"
"ZDB-GENE-020925-1","dnah9","GO:0005930","","axoneme","Danio rerio","IBA"
"ZDB-GENE-050506-1","dnah9l","GO:0005930","","axoneme","Danio rerio","IBA"
"ZDB-GENE-040910-4","dnajb13","GO:1904158","","axonemal central apparatus assembly","Danio rerio","IBA"
"ZDB-GENE-080204-7","dnali1","GO:0005930","","axoneme","Danio rerio","IBA"
"ZDB-GENE-081104-27","dnm1a","GO:0030424","","axon","Danio rerio","IBA"
"ZDB-GENE-100920-3","dnm1b","GO:0030424","","axon","Danio rerio","IBA"
"ZDB-GENE-050913-84","dnm2a","GO:0030424","","axon","Danio rerio","IBA"
"ZDB-GENE-040426-2371","dnm2b","GO:0030424","","axon","Danio rerio","IBA"
"ZDB-GENE-040724-76","dnm3a","GO:0030424","","axon","Danio rerio","IBA"
"ZDB-GENE-031105-1","dpysl2b","GO:0007409","","axonogenesis","Danio rerio","IGI"
"ZDB-GENE-031105-1","dpysl2b","GO:0007409","","axonogenesis","Danio rerio","IMP"
"ZDB-GENE-031105-1","dpysl2b","GO:0007411","","axon guidance","Danio rerio","IEA"
"ZDB-GENE-031105-1","dpysl2b","GO:0030516","","regulation of axon extension","Danio rerio","IEA"
"ZDB-GENE-031105-1","dpysl2b","GO:0031103","","axon regeneration","Danio rerio","IMP"
"ZDB-GENE-050720-2","dpysl3","GO:0007409","","axonogenesis","Danio rerio","IGI"
"ZDB-GENE-050720-2","dpysl3","GO:0007411","","axon guidance","Danio rerio","IGI"
"ZDB-GENE-050720-2","dpysl3","GO:0007411","","axon guidance","Danio rerio","IMP"
"ZDB-GENE-050720-2","dpysl3","GO:0048678","","response to axon injury","Danio rerio","IEA"
"ZDB-GENE-050720-2","dpysl3","GO:0048936","","peripheral nervous system neuron axonogenesis","Danio rerio","IGI"
"ZDB-GENE-050720-2","dpysl3","GO:0048936","","peripheral nervous system neuron axonogenesis","Danio rerio","IMP"
"ZDB-GENE-030131-3136","dpysl5a","GO:0007411","","axon guidance","Danio rerio","IEA"
"ZDB-GENE-050720-4","dpysl5b","GO:0007411","","axon guidance","Danio rerio","IEA"
"ZDB-GENE-050913-20","draxin","GO:0007411","","axon guidance","Danio rerio","IBA"
"ZDB-GENE-050913-20","draxin","GO:0007411","","axon guidance","Danio rerio","IEA"
"ZDB-GENE-050913-20","draxin","GO:0007411","","axon guidance","Danio rerio","ISS"
"ZDB-GENE-041001-218","drc1","GO:0005858","","axonemal dynein complex","Danio rerio","IEA"
"ZDB-GENE-041001-218","drc1","GO:0005930","","axoneme","Danio rerio","IBA"
"ZDB-GENE-041001-218","drc1","GO:0005930","","axoneme","Danio rerio","ISS"
"ZDB-GENE-041001-218","drc1","GO:0070286","","axonemal dynein complex assembly","Danio rerio","IBA"
"ZDB-GENE-041001-218","drc1","GO:0070286","","axonemal dynein complex assembly","Danio rerio","IEA"
"ZDB-GENE-041001-218","drc1","GO:0070286","","axonemal dynein complex assembly","Danio rerio","ISS"
"ZDB-GENE-050310-7","dscama","GO:0007411","","axon guidance","Danio rerio","IBA"
"ZDB-GENE-050310-7","dscama","GO:0030424","","axon","Danio rerio","IBA"
"ZDB-GENE-031118-67","dscamb","GO:0007411","","axon guidance","Danio rerio","IBA"
"ZDB-GENE-031118-67","dscamb","GO:0030424","","axon","Danio rerio","IBA"
"ZDB-GENE-110601-1","dscaml1","GO:0007411","","axon guidance","Danio rerio","IBA"
"ZDB-GENE-110601-1","dscaml1","GO:0030424","","axon","Danio rerio","IBA"
"ZDB-GENE-040426-1036","dtnbp1a","GO:0008089","","anterograde axonal transport","Danio rerio","ISS"
"ZDB-GENE-180105-1","dusp26","GO:0007409","","axonogenesis","Danio rerio","IMP"
"ZDB-GENE-040426-1230","dync2li1","GO:0005930","","axoneme","Danio rerio","IBA"
"ZDB-GENE-040526-1","dzip1","GO:0031290","","retinal ganglion cell axon guidance","Danio rerio","IMP"
"ZDB-GENE-040526-1","dzip1","GO:0031290","","retinal ganglion cell axon guidance","Danio rerio","IMP"
"ZDB-GENE-040526-1","dzip1","GO:0035082","","axoneme assembly","Danio rerio","IMP"
"ZDB-GENE-030131-3527","e2f7","GO:0008045","","motor neuron axon guidance","Danio rerio","IGI"
"ZDB-GENE-030131-3527","e2f7","GO:0008045","","motor neuron axon guidance","Danio rerio","IGI"
"ZDB-GENE-041111-260","e2f8","GO:0008045","","motor neuron axon guidance","Danio rerio","IGI"
"ZDB-GENE-041111-260","e2f8","GO:0008045","","motor neuron axon guidance","Danio rerio","IGI"
"ZDB-GENE-050208-651","ecm2","GO:0007409","NOT","axonogenesis","Danio rerio","IBA"
"ZDB-GENE-040426-1300","efhc1","GO:0005930","","axoneme","Danio rerio","IBA"
"ZDB-GENE-040426-1135","efna1a","GO:0007411","","axon guidance","Danio rerio","IBA"
"ZDB-GENE-041007-5","efna1b","GO:0007411","","axon guidance","Danio rerio","IBA"
"ZDB-GENE-990415-66","efna2a","GO:0007411","","axon guidance","Danio rerio","IBA"
"ZDB-GENE-141120-2","efna2b","GO:0007411","","axon guidance","Danio rerio","IBA"
"ZDB-GENE-060503-186","efna3a","GO:0007411","","axon guidance","Danio rerio","IBA"
"ZDB-GENE-011108-1","efna3b","GO:0007411","","axon guidance","Danio rerio","IBA"
"ZDB-GENE-001128-1","efna5a","GO:0007411","","axon guidance","Danio rerio","IBA"
"ZDB-GENE-980526-186","efna5b","GO:0007411","","axon guidance","Danio rerio","IBA"
"ZDB-GENE-010618-2","efnb1","GO:0007411","","axon guidance","Danio rerio","IBA"
